EMUL_OIL_L_TEMP_PV_VAL0,STAND_OIL_L_TEMP_PV_REAL_VAL0,GEAR_OIL_L_TEMP_PV_REAL_VAL0,EMUL_OIL_L_PR_VAL0,QUENCH_CW_FLOW_EXIT_VAL0,CAST_WHEEL_RPM_VAL0,BAR_TEMP_VAL0,QUENCH_CW_FLOW_ENTRY_VAL0,GEAR_OIL_L_PR_VAL0,STANDS_OIL_L_PR_VAL0,TUNDISH_TEMP_VAL0,RM_MOTOR_COOL_WATER__VAL0,ROLL_MILL_AMPS_VAL0,RM_COOL_WATER_FLOW_VAL0,EMULSION_LEVEL_ANALO_VAL0,   UTS,Elongation,Conductivity,%SI,%FE,%TI,%V,%AL,Furnace_Temperature
60.42414856,54.48495483,58.19154358,2.129119873,6.441597771,1.860681176,570.3394775,122.6202251,1.960231781,1.746864319,710.921875,1.23639679,349.8095703,208.4329224,1173.749756,10.5,12,61.6,0.07,0.17,0.002,0.004,99.729,1113.339111
60.37684631,54.43991089,58.13987732,2.158716202,6.430503352,1.866925001,566.0400391,122.6797344,1.973678589,1.740020752,714.9545898,1.213920593,350.2636719,208.4893188,1173.711914,10.6,12.8,61.6,0.07,0.17,0.002,0.004,99.729,1113.562012
60.28451538,54.32467651,58.05419922,2.170028687,6.460480536,1.8568542,543.7138062,122.4757751,1.96726799,1.742589951,719.3840332,1.20026207,374.1796875,208.6254883,1175.284912,10.3,14,61.8,0.07,0.17,0.002,0.004,99.729,1114.121826
60.22903442,54.32467651,57.89151001,2.159154892,6.442837549,1.857257128,493.8531494,122.4305074,1.970113754,1.742918015,725.6845703,1.199644089,416.4111328,208.6693726,1174.342529,9.9,16,61.8,0.07,0.17,0.002,0.004,99.729,1113.568848
60.15625,54.20280457,57.78575134,2.18532753,6.483940941,1.860278368,336.5640869,122.5220602,1.972637177,1.735801697,730.8430176,1.245731354,443.7329102,208.6005249,1175.785645,9.9,10.4,61.8,0.07,0.17,0.002,0.004,99.729,1113.868408
60.23043823,54.16070557,57.67500305,2.184669495,6.451452413,1.866925001,275.7209473,122.5744487,1.970485687,1.741765976,734.9633789,1.21944046,420.0439453,208.6884155,1175.290283,10.3,14.4,61.8,0.07,0.17,0.002,0.004,99.729,1113.566162
60.17677307,53.94215393,57.4540863,2.189985275,6.457746668,1.869140625,456.1032715,122.7651837,1.984369278,1.741628647,734.9150391,1.234186172,449.7119141,208.581604,1175.853027,10.5,16,61.7,0.07,0.17,0.002,0.004,99.729,1113.540039
60.18809509,53.73390198,57.2953949,2.167978287,6.459399705,1.860681176,506.8770142,122.6614239,1.982393265,1.741630554,740.114502,1.217338562,410.7348633,208.5769043,1175.218018,10.4,10.8,61.7,0.07,0.17,0.002,0.004,99.729,1113.749268
60.1782074,53.61134338,57.18002319,2.213853836,6.483114423,1.868939161,504.4841309,123.3007676,1.991336823,1.723485947,736.0429688,1.228485107,413.0810547,208.6818237,1175.626953,10.7,14,61.8,0.07,0.17,0.002,0.004,99.729,1113.875
60.48794556,53.09884644,56.99476624,2.200464249,6.499040795,1.866522193,521.2471313,123.9451976,2.002305984,1.723796844,719.8969727,1.238229752,440.3271484,208.6541748,1174.686035,10.4,15.6,61.8,0.07,0.17,0.002,0.004,99.729,1113.697754
60.30999756,52.74649048,56.85348511,2.204250336,6.490553088,1.866925001,471.6488647,123.7178415,1.996484756,1.722478867,723.2700195,1.251028061,430.3369141,208.5995483,1174.801758,10.3,14,61.5,0.07,0.17,0.002,0.004,99.729,1113.895752
60.4283905,51.70080566,56.56260681,2.233007431,6.525457593,1.862695336,517.1134033,123.9935171,2.007514954,1.705600739,734.949707,1.252843857,440.4785156,208.7658081,1174.651123,10.7,15.2,61.5,0.07,0.17,0.002,0.004,99.729,1114.219727
60.22032166,51.21928406,56.56469727,2.224342346,6.535439391,1.866320848,466.5006714,124.2244336,2.017532349,1.68678093,741.1708984,1.257301331,449.9389648,209.0357666,1175.306396,10.7,12.8,61.5,0.07,0.17,0.002,0.004,99.729,1113.189697
60.04037476,50.93824768,56.47743225,2.195585251,6.542146905,1.854437232,525.9749756,124.2427442,2.012701035,1.690078735,742.3686523,1.237136841,430.8666992,208.881897,1175.139404,10.5,14,61.5,0.07,0.17,0.002,0.004,99.729,1113.876709
59.59231567,51.24803162,56.64642334,2.213516235,6.557787175,1.599444628,235.4316406,124.6374385,2.009088516,1.680696487,736.3325195,1.277154922,447.0629883,208.9140015,1175.773682,10.8,10.4,61.5,0.07,0.17,0.002,0.004,99.729,1114.385498
59.80409241,51.05996704,57.38977051,2.350374222,6.589512763,1.876995802,483.7259521,124.1150789,1.991374969,1.761693954,712.1489258,1.249010086,341.6357422,208.4076538,1175.798096,10.8,11.6,61.5,0.07,0.17,0.002,0.004,99.729,1114.157959
59.79016113,52.99830627,57.36561584,2.291542053,6.508863648,1.870751977,534.2064819,125.3159464,1.986812592,1.795249939,717.5080566,1.215267181,356.5454102,208.3790283,1176.322266,10.7,12.8,61.7,0.07,0.17,0.002,0.004,99.729,1113.93335
59.729599,53.04464722,57.33425903,2.265670776,6.534008879,1.876190186,523.0100708,125.075366,1.989206314,1.816221237,717.4304199,1.233354568,365.9301758,208.6361694,1176.262207,10.7,14,61.7,0.07,0.17,0.002,0.004,99.729,1113.948242
59.85118103,53.0400238,57.30421448,2.297355652,6.501679296,1.879211426,528.9908447,124.2442701,1.993671417,1.808591843,715.0427246,1.204675674,356.015625,208.7324219,1176.759277,10.7,12.8,61.6,0.07,0.17,0.002,0.004,99.729,1114.267334
59.83215332,52.99378967,57.30953979,2.292110443,6.556356663,1.878808618,491.6744995,125.6999596,1.992965698,1.810604095,703.9216309,1.208879471,382.2021484,208.6787109,1176.874023,10.7,13.2,61.6,0.07,0.17,0.002,0.004,99.729,1113.388672
59.84880066,53.00114441,57.20385742,2.301124573,6.497832807,1.879614234,521.0162964,125.0936766,1.997890472,1.810483932,706.4106445,1.197425842,365.6274414,208.644165,1176.739502,10.7,14.4,61.6,0.07,0.17,0.002,0.004,99.729,1113.431641
59.98524475,53.00248718,57.15135193,2.292779922,6.517383144,1.876592994,365.0189819,124.9309161,1.992219925,1.809026718,712.4987793,1.254995346,369.1845703,208.8708496,1177.324463,10.5,12.8,61.6,0.07,0.17,0.002,0.004,99.729,1113.078125
60.01956177,52.99020386,57.14451599,2.260728836,6.521102477,1.870953321,403.8721313,125.418689,1.990234375,1.809909821,716.3146973,1.236797333,356.6210938,208.9158325,1177.958252,10.5,14.4,61.5,0.07,0.17,0.002,0.004,99.729,1113.692383
60.0740509,52.90638733,57.16957092,2.347707748,6.513822758,1.868737817,469.5041504,124.6018346,1.996999741,1.806993484,720.0473633,1.254199982,398.3984375,208.8612061,1177.813477,10.5,16,61.5,0.07,0.17,0.002,0.004,99.729,1114.102051
60.19096375,52.86039734,57.1758728,2.335412979,6.586906052,1.875384569,416.312561,125.6023033,2.002254486,1.806007385,716.9116211,1.215969086,374.2553711,206.8822021,1177.789063,10.9,14,61.6,0.07,0.17,0.002,0.004,99.729,1113.248779
60.41270447,52.7973938,57.11935425,2.293941498,6.462801145,1.874780297,522.2728271,125.0260292,2.003786087,1.812990189,704.4526367,1.179958344,370.546875,206.4534912,1178.255859,10.7,12,61.6,0.07,0.17,0.002,0.004,99.729,1114.076416
60.37760925,52.70594788,57.04818726,2.313589096,6.564876159,1.915869117,521.5310669,125.5148195,2.000991821,1.813156128,705.1665039,1.218585968,362.0703125,206.4108887,1178.820557,10.9,14.8,61.5,0.08,0.18,0.002,0.007,99.706,1114.156494
60.22047424,52.57580566,57.06756592,2.294366837,6.603817888,1.913452148,540.7573853,125.9741093,2.005464554,1.806434631,692.4655762,1.21395874,333.6889648,206.250061,1179.881836,10.9,12.8,61.5,0.08,0.18,0.002,0.007,99.706,1113.667236
60.17544556,52.45869446,57.07460022,2.304100037,6.567196768,1.917279005,529.4042358,125.6969078,2.002830505,1.810018539,696.7729492,1.189910889,373.6499023,206.2287598,1179.386963,10.5,12,61.5,0.08,0.18,0.002,0.007,99.706,1114.236816
60.03604126,52.39974976,57.04542542,2.313457489,6.682178184,1.916271925,491.7089233,128.0218403,1.994850159,1.818052292,698.8237305,1.246110916,366.8383789,208.8375854,1180.337891,10.5,16.4,61.5,0.08,0.18,0.002,0.007,99.706,1113.989502
59.91339111,52.41264343,57.06756592,2.314489365,6.677536966,1.910632372,429.0744629,128.534536,1.996330261,1.816679001,700.1384277,1.213123322,372.7416992,208.6778564,1180.403809,10.7,14.4,61.9,0.08,0.18,0.002,0.007,99.706,1113.285156
59.85971069,52.36053467,56.98368835,2.266925812,6.676106453,1.918286085,522.3913574,128.0777892,1.996473312,1.812831879,702.6586914,1.242500305,362.7514648,208.59021,1180.290039,10.6,15.2,61.9,0.08,0.18,0.002,0.007,99.706,1113.390625
59.79353333,52.40066528,56.95907593,2.316802979,6.689140012,1.916674852,482.3057251,128.6728824,1.999000549,1.818412781,708.690918,1.233762741,354.3505859,208.7231445,1180.862061,10.6,12.4,61.5,0.08,0.18,0.002,0.007,99.706,1113.696777
59.66407776,52.44680786,56.98678589,2.283636093,6.684594161,1.918890357,529.7984619,127.954193,2.000108719,1.813812256,712.1660156,1.223859787,346.706543,208.9581299,1181.349854,10.6,16.4,61.5,0.08,0.18,0.002,0.007,99.706,1114.161377
59.66706848,52.54971313,56.98570251,2.247488022,6.732786537,1.906201124,485.0388184,127.3041681,2.000961304,1.808303833,714.4506836,1.26117897,364.1137695,208.6034546,1181.430908,10.5,14,61.7,0.08,0.18,0.002,0.007,99.706,1114.069824
59.67857361,52.50308228,56.98704529,2.325872421,6.696896568,1.91103518,453.1573486,128.8239446,2.000600815,1.808822632,715.4018555,1.246984482,363.8867188,208.7383423,1181.947998,9.5,14.8,61.7,0.08,0.18,0.002,0.007,99.706,1113.401123
59.82875061,52.41227722,56.91798401,2.29365921,6.747282397,1.913854957,491.1138916,128.1016947,2.007991791,1.803253174,694.1364746,1.241792679,350.3393555,208.6896973,1182.475098,10.7,16,61.6,0.08,0.18,0.002,0.007,99.706,1114.030762
59.9287262,52.3769989,56.90856934,2.285020828,6.706115426,1.916271925,461.6862183,128.191213,1.996660233,1.80616188,699.9541016,1.245475769,354.5776367,208.7253418,1182.435303,10.5,12.4,61.6,0.08,0.18,0.002,0.007,99.706,1114.064209
59.87464905,52.45350647,56.81684875,2.310844421,6.732754748,1.91405642,527.8101807,128.2639466,1.996822357,1.802404404,694.7956543,1.219144821,345.8740234,208.3143921,1182.848633,10.7,14.4,61.6,0.08,0.18,0.002,0.007,99.706,1113.255615
59.83731079,52.41957092,56.79417419,2.311683655,6.719435087,1.918689013,525.7335815,128.6032006,1.999824524,1.801862717,691.7941895,1.250375748,353.972168,208.4160156,1183.352051,11,12,61.6,0.08,0.18,0.002,0.007,99.706,1113.624268
59.97412109,52.43049622,56.68455505,2.338357925,6.73345411,1.916674852,539.0167236,128.2720846,2.00261116,1.80283165,700.5917969,1.220623016,324.9853516,208.3110352,1184.370117,10.6,15.2,61.5,0.08,0.18,0.002,0.007,99.706,1114.030762
59.96618652,52.33149719,56.63858032,2.310972214,6.74566115,1.917480469,528.9729004,129.4851592,2.011550903,1.792974472,691.1535645,1.235794067,380.0073242,208.5518799,1184.361328,10.6,13.2,61.5,0.08,0.18,0.002,0.007,99.706,1113.624512
60.39222717,51.90609741,56.58024597,2.313266754,6.773762773,1.90902102,535.0432129,128.5157168,2.011457443,1.797460556,696.9736328,1.222450256,363.4326172,208.5395508,1185.031494,11,13.2,61.6,0.08,0.18,0.002,0.007,99.706,1113.817627
59.9594574,51.77511597,56.56820679,2.288330078,6.76168289,1.918890357,532.0609741,130.1957107,2.015045166,1.791530609,702.5036621,1.240322113,363.0541992,208.6117554,1185.463135,10.7,12,61.6,0.08,0.18,0.002,0.007,99.706,1113.517578
60.50643921,51.73187256,56.63182068,2.32101059,6.782409426,1.914862037,526.4135132,130.1331496,2.007078171,1.790418625,703.8835449,1.240531921,364.2651367,209.0343018,1184.873291,10.8,16,61.5,0.08,0.18,0.002,0.007,99.706,1113.366943
59.5925293,52.55026245,56.87634277,2.303886414,6.832318418,1.399841309,214.2700195,130.5349647,2.000392914,1.799818039,688.6984863,1.207054138,467.800293,208.7282104,1186.379395,10.9,14.8,61.5,0.08,0.18,0.002,0.007,99.706,1113.444092
60.38568115,52.75041199,56.93217468,2.318098068,6.850819713,1.975286841,526.501709,129.3844511,1.997219086,1.807844162,707.2521973,1.220760345,322.487793,208.3157959,1187.049316,10.6,14.8,61.5,0.08,0.18,0.002,0.007,99.706,1113.743164
60.36219788,52.69544983,56.85011292,2.33032608,6.78342668,1.975286841,529.9538574,129.2639066,2.002120972,1.809789658,716.4279785,1.243009567,325.6665039,208.7125854,1187.444336,10.7,15.6,61.5,0.08,0.18,0.002,0.007,99.706,1113.178223
60.385849,52.3110199,56.46937561,2.311569214,6.788512946,1.973675489,509.9661865,130.0751662,2.013654709,1.806138992,705.4709473,1.230802536,362.1459961,208.4880371,1189.175293,10.5,12,61.6,0.08,0.18,0.002,0.007,99.706,1113.490723
60.26629639,52.19673157,56.27528381,2.314958572,6.76511612,1.976898193,535.7943115,131.0069702,2.012411118,1.80288887,707.8007813,1.249706268,355.1074219,208.4994507,1189.495605,10.5,12,61.6,0.08,0.18,0.002,0.007,99.706,1113.60376
60.30187988,52.20066833,56.19442749,2.314041138,6.82500691,1.988580346,534.6854248,131.5425541,2.018112183,1.808782578,708.072998,1.237792969,350.2636719,208.7243042,1189.695313,10.5,14,61.7,0.08,0.18,0.002,0.007,99.706,1114.090332
60.08578491,51.6036377,56.00428772,2.334321976,8.684037371,1.944470167,530.5992432,161.8658586,2.02623558,1.795055389,704.9150391,1.206695557,369.1088867,208.4719849,1190.584717,9.6,17.2,61.7,0.08,0.18,0.002,0.007,99.706,1114.157959
59.83406067,51.49043274,55.83818054,2.355770111,8.538474778,1.936816454,303.6947632,160.1970545,2.030134201,1.794528961,708.9584961,1.192497253,385.9863281,205.770874,1190.562744,9.6,15.2,61.7,0.08,0.18,0.002,0.007,99.706,1113.342773
60.0801239,51.13317871,55.72903442,2.305316925,8.588574504,1.857257128,373.1169434,160.4127122,2.030157089,1.787689209,711.2404785,1.180671692,388.7866211,206.2175293,1191.062988,9.6,10,61.7,0.08,0.18,0.002,0.007,99.706,1113.144287
60.44442749,50.89875793,55.78770447,2.345170975,8.522103357,1.858868361,255.4524536,160.5530932,2.032382965,1.787412643,716.3725586,1.221792221,404.453125,205.6362915,1191.192871,10.1,15.2,61.5,0.08,0.18,0.002,0.007,99.706,1113.987305
59.18229675,50.83612061,55.84912109,2.37014389,8.699645852,1.854638696,298.7036743,162.810887,2.030008316,1.778478622,636.4572754,1.202827454,381.8994141,208.2839966,1192.624756,10,16,61.5,0.08,0.18,0.002,0.007,99.706,1113.181152
59.27119446,51.14598083,56.03141785,2.375213623,8.693383386,1.626031518,484.1873169,163.9481762,2.02252388,1.784309387,1069.151855,1.193729401,400.5175781,208.0493164,1192.576904,9.6,16,61.5,0.08,0.17,0.001,0.003,99.722,1114.043457
60.02885437,52.2260437,56.3036499,2.353731155,8.688583222,1.890692115,337.8933105,163.00976,2.013929367,1.792247772,694.8984375,1.237649918,418.8330078,207.8324585,1196.729248,9.6,9.2,61.5,0.08,0.17,0.001,0.003,99.722,1113.623047
60.03804016,52.20802307,56.33435059,2.367080688,8.628756011,1.916876197,414.7489014,164.6521155,2.017660141,1.793169022,696.3400879,1.223899841,353.1396484,208.0388184,1196.643066,10.2,16,61.5,0.08,0.17,0.001,0.003,99.722,1114.354248
59.97454834,52.04212952,56.3109436,2.364267349,8.643792287,1.911840796,317.0469971,164.5061396,2.015771866,1.782403946,698.5942383,1.253911972,402.3339844,207.7869873,1198.216064,10.3,16,61.6,0.08,0.17,0.001,0.003,99.722,1113.782959
60.00106812,51.82037354,56.08396912,2.399801254,8.650436222,1.909222364,506.3771362,164.8453936,2.019784927,1.780185699,705.0175781,1.235691071,380.6884766,207.7496338,1199.885254,10.2,14,61.6,0.08,0.17,0.001,0.003,99.722,1114.111816
59.95336914,51.7702179,56.06469727,2.328065872,8.634478061,1.918084741,442.8727417,164.1536614,2.021942139,1.778964996,705.8303223,1.236501694,349.7338867,207.8423462,1199.395264,10.3,15.2,61.6,0.08,0.17,0.001,0.003,99.722,1113.789063
60.45735168,49.54644775,55.42512512,2.404634476,11.1699502,1.917077661,486.1420898,207.5710508,2.040094376,1.731594086,710.2946777,1.232152939,375.1635742,207.3369751,1204.099854,10,13.6,61.6,0.08,0.17,0.001,0.003,99.722,1113.602539
59.77371216,49.99969482,55.73973083,2.419000626,11.16683486,1.494305372,246.9763794,207.6982074,2.02220726,1.745746613,706.720459,1.238433838,447.5170898,207.543457,1206.126221,9.8,16,61.6,0.08,0.17,0.001,0.003,99.722,1113.448242
60.12414551,52.90182495,57.68179321,2.329902649,11.1546914,1.878204346,530.8641968,209.7245761,1.975509644,1.816728592,710.9304199,1.246257782,354.0478516,207.0493164,1209.67334,9.7,17.6,61.6,0.08,0.17,0.001,0.003,99.722,1113.929932
60.12345886,52.98394775,57.68237305,2.259910583,11.2242461,1.865917921,546.8833008,207.9759176,1.980041504,1.81701088,702.7685547,1.226890564,341.9384766,206.8890381,1211.632813,9.9,11.2,61.6,0.08,0.17,0.001,0.003,99.722,1113.444824
60.11053467,52.98342896,57.68191528,2.341819763,11.14099027,1.866522193,540.8214722,207.9347188,1.983169556,1.811166763,696.2763672,1.204818726,336.4135742,207.0175171,1212.789795,9.6,17.2,61.6,0.08,0.17,0.001,0.003,99.722,1113.905518
60.12733459,53.03967285,57.62911987,2.306369781,11.26728863,1.868737817,539.1373901,208.4062158,1.984777451,1.817644119,701.9936523,1.230283737,374.7094727,207.1931763,1212.651367,9.5,18,61.6,0.08,0.17,0.001,0.003,99.722,1113.226807
60.15649414,52.98345947,57.59959412,2.336927414,11.18797466,1.877398729,548.9111328,208.9402738,1.987781525,1.81823349,704.3496094,1.209241867,317.7197266,207.288269,1214.18042,9.7,10.8,61.6,0.08,0.17,0.001,0.003,99.722,1113.344238
60.21247864,53.04338074,57.59941101,2.3235569,11.1925523,1.877801538,565.6759033,209.3792186,1.984395981,1.811340332,706.802002,1.206459045,330.1318359,207.0037842,1215.140625,9.5,17.2,61.7,0.08,0.17,0.001,0.003,99.722,1113.556885
60.19004822,53.04351807,57.61508179,2.268705368,11.25806977,1.878607154,567.5229492,208.8482123,1.977012634,1.811450958,709.1142578,1.24788475,290.1708984,207.2402954,1214.236084,9.7,12,61.7,0.08,0.17,0.001,0.003,99.722,1114.260498
60.18104553,52.95927429,57.54450989,2.292568207,11.23489547,1.873370409,570.6759033,209.5562206,1.98254776,1.804628372,712.8930664,1.221744537,319.9145508,207.3115234,1215.354492,9.5,10,61.7,0.08,0.17,0.001,0.003,99.722,1113.966553
60.41990662,52.90034485,57.53970337,2.316053391,11.27444119,1.876592994,562.1707764,209.9875361,1.979473114,1.804197311,716.1911621,1.210580826,338.684082,207.4446411,1216.156494,9.7,11.2,61.7,0.08,0.17,0.001,0.003,99.722,1113.507324
60.42985535,52.90362549,57.543396,2.310750961,11.26064469,1.879211426,571.5706787,210.9152711,1.967132568,1.795375824,717.4880371,1.212472916,277.2290039,207.326416,1216.685791,9.7,16,61.7,0.08,0.17,0.001,0.003,99.722,1113.490967
60.44584656,52.81697083,57.48043823,2.285455704,11.07772983,1.878002882,553.5076904,207.6712502,1.974861145,1.791622162,722.6767578,1.246706009,309.5458984,204.6636963,1218.38208,9.5,18,61.7,0.08,0.17,0.001,0.003,99.722,1114.219482
60.42529297,52.70744324,57.48054504,2.320014954,11.08656721,1.869140625,549.9313965,206.8488009,1.973802567,1.789690018,725.9570313,1.159912109,349.8852539,205.4927368,1219.431152,9.8,18,61.7,0.08,0.17,0.001,0.003,99.722,1113.419189
60.11740112,52.54220581,57.42501831,2.249412537,11.28187985,1.874176025,547.722168,210.1833573,1.973588943,1.789672852,574.0869141,1.194396973,346.328125,206.9926758,1219.354736,9.9,10,61.7,0.08,0.17,0.001,0.003,99.722,1114.216064
60.45320129,52.46321106,57.41958618,2.312767029,11.28270637,1.869140625,562.8167725,209.9320958,1.969011307,1.79123497,710.5153809,1.245994568,327.4829102,207.3157959,1220.285156,9.7,16,61.4,0.08,0.17,0.001,0.003,99.722,1113.216064
60.59205627,51.92520142,57.23933411,2.304576874,11.33131201,1.872967482,554.2817383,210.2199784,1.987112045,1.740634918,728.8532715,1.24253273,333.6132813,207.2338867,1221.500488,9.7,14,61.4,0.08,0.17,0.001,0.003,99.722,1114.129883
59.68859863,51.93995667,57.18180847,2.318798065,11.32778341,1.876794457,549.067627,209.1218535,1.984279633,1.778278351,730.9140625,1.261054993,314.9951172,207.4233398,1221.0979,10.2,15.2,61.4,0.08,0.17,0.001,0.003,99.722,1113.837158
59.18278503,51.85842896,57.17651367,2.320533752,11.29742476,1.878607154,543.4580688,210.8557618,1.990455627,1.773801804,726.4936523,1.238647461,329.8291016,207.5209961,1220.445313,10.1,14.4,61.4,0.08,0.17,0.001,0.003,99.722,1113.804688
57.59968567,51.69503784,56.98199463,2.312547684,11.33197958,1.922314405,559.4375,209.7484815,1.988729477,1.772083282,729.1606445,1.210979462,326.2719727,207.5014648,1171.157471,10.1,14,61.4,0.07,0.17,0.001,0.002,99.732,1113.746094
57.64100647,51.69950867,56.98858643,2.312572479,11.27720685,1.925335646,555.0753174,210.4066444,1.984081268,1.764499664,1069.099365,1.23207283,303.9453125,207.486145,1169.281738,9.8,17.2,61.4,0.07,0.17,0.001,0.002,99.732,1113.466553
59.74520874,53.56416321,57.39900208,2.321233749,10.69145966,1.969244361,550.6936035,235.4351454,1.981796265,1.799182892,708.9243164,1.239671707,290.0952148,206.8640137,1171.286133,9.4,17.2,61.4,0.07,0.17,0.001,0.002,99.732,1113.5979
59.66282654,53.44668579,57.20272827,2.321277618,10.67279942,1.974884033,574.9293213,236.3155781,1.978078842,1.789926529,689.7341309,1.221240997,309.621582,206.8171997,1171.307617,10.4,16,61.4,0.07,0.17,0.001,0.002,99.732,1114.194336
59.70704651,53.44270325,57.11685181,2.288881302,10.667586,1.963806152,559.3621826,234.8451384,1.986555099,1.793121338,692.5498047,1.224002838,296.1499023,206.8344116,1170.705078,10.3,16,61.4,0.07,0.17,0.001,0.002,99.732,1113.813477
59.71907043,53.37336731,57.08843994,2.354875565,10.67025629,1.961791992,571.1982422,236.0221006,1.99074173,1.796600342,697.8874512,1.215244293,317.7954102,206.8494263,1170.710693,10.5,13.6,61.4,0.07,0.17,0.001,0.002,99.732,1113.525635
59.73316956,53.28045654,56.9262085,2.287998199,10.68726349,1.964410424,577.1535645,235.1965995,1.994405746,1.794462204,706.8361816,1.224855423,304.7021484,206.5294189,1170.106934,10.6,15.6,61.4,0.07,0.17,0.001,0.002,99.732,1113.974121
59.67277527,53.31715393,56.74200439,2.32979393,10.71870298,1.970855713,584.1572266,235.9849708,1.998645782,1.804546356,693.526123,1.226455688,278.515625,206.9006348,1170.79834,9.8,8.8,61.4,0.07,0.17,0.001,0.002,99.732,1113.315674
59.58078003,53.3150177,56.52366638,2.33275032,10.72372567,1.962396264,568.0030518,235.4229383,2.005210876,1.79337883,698.9606934,1.221746445,323.7744141,206.8359375,1171.769287,10.4,16,61.4,0.07,0.17,0.001,0.002,99.732,1113.917236
59.5415802,53.25292969,56.46455383,2.318744659,10.74489725,1.964007616,568.3972168,235.8629004,2.002985001,1.791561127,702.295166,1.237668991,300.1611328,206.7541504,1171.79248,10.2,16.4,61.4,0.07,0.17,0.001,0.002,99.732,1113.878418
59.68466187,53.22702026,56.08711243,2.349514008,10.71263125,1.967431664,564.9013672,234.5058845,2.00920105,1.795530319,698.1774902,1.22539711,319.6875,206.8590698,1172.213867,9.9,16.8,61.4,0.07,0.17,0.001,0.002,99.732,1113.791016
59.65090942,53.19767761,56.03189087,2.34582901,10.77036037,1.966827393,561.8410645,235.8995215,2.012704849,1.793972015,694.953125,1.20952034,283.5107422,206.7523804,1172.267822,10,20,61.4,0.07,0.17,0.001,0.002,99.732,1114.020996
59.85856628,53.04397583,55.68164063,2.348649979,10.79553739,1.968640089,565.9371338,235.7693131,2.025957108,1.789197922,695.6672363,1.226713181,324.2285156,206.8123779,1172.199707,9.9,16,61.3,0.07,0.17,0.001,0.002,99.732,1113.902832
59.89479065,53.00105286,55.67869568,2.316019058,10.78574633,1.964208961,564.8604736,236.6171938,2.022270203,1.796739578,697.5820313,1.18652916,305.534668,206.696228,1172.313965,9.9,16,61.3,0.07,0.17,0.001,0.002,99.732,1113.949951
60.09074402,52.6505127,55.18882751,2.352422714,10.81976074,1.963604689,554.3079834,235.6019749,2.038446426,1.788988113,706.2824707,1.220031738,332.6293945,206.8718262,1172.827637,10.4,16,61.4,0.07,0.17,0.001,0.002,99.732,1113.695313
60.13514709,52.58047485,55.16426086,2.345878601,10.79696791,1.98173213,561.4416504,235.5287327,2.050113678,1.792755127,707.3208008,1.229732513,274.6557617,206.7783203,1173.175293,10.7,14,61.4,0.07,0.17,0.001,0.002,99.732,1113.779297
60.45849609,52.05845642,54.7263031,2.38548851,10.7870179,1.967633009,578.208374,236.1690937,2.067937851,1.791749954,717.1887207,1.243198395,329.753418,206.7158203,1173.436035,10.6,14,61.4,0.07,0.17,0.001,0.002,99.732,1113.455078
60.40852356,52.00630188,54.64517212,2.37698555,10.85784416,1.967028856,582.1119385,235.2255912,2.060928345,1.787939072,718.0510254,1.257139206,265.9521484,206.9872437,1172.221436,10.3,16,61.4,0.07,0.17,0.001,0.002,99.732,1113.397217
60.17655945,51.31181335,54.09513855,2.383666992,10.87815744,1.972265601,549.612793,235.2769625,2.075994492,1.777618408,705.0449219,1.196718216,339.8950195,206.8633423,1172.817871,9.3,16,61.4,0.07,0.17,0.001,0.002,99.732,1113.592529
60.28607178,51.23498535,54.06794739,2.37220192,10.82675436,1.976898193,540.8148804,236.0978859,2.078145981,1.776166916,705.7878418,1.216653824,332.5537109,206.9525757,1172.266602,9.7,18,61.5,0.07,0.17,0.001,0.002,99.732,1113.928467
60.28645325,50.22140503,53.54902649,2.323474884,10.8580349,1.973071337,556.3848877,235.8954525,2.09428978,1.738739014,723.4160156,1.233793259,345.6469727,207.4034424,1173.820313,9.8,14.4,61.5,0.07,0.17,0.001,0.002,99.732,1113.483887
60.27610779,52.42720032,54.24256897,2.301794052,10.91061418,1.828051805,589.1077881,234.8329314,2.077007294,1.840923309,692.1213379,1.219530106,291.2304688,207.1090698,1174.186035,9.5,18.4,61.9,0.07,0.17,0.001,0.002,99.732,1114.00708
60.29093933,52.19404602,54.02452087,2.271095276,10.88670872,1.835101366,585.390625,235.3908949,2.079900742,1.843242645,697.0087891,1.208486557,298.4960938,206.9764404,1174.138184,9.4,18,61.8,0.08,0.18,0.002,0.006,99.707,1113.931641
60.43188477,52.1431427,53.97460938,2.324123383,10.84611396,1.817175269,581.2353516,236.1375588,2.087778091,1.841272354,697.7807617,1.213634491,286.3110352,207.0302734,1174.762695,9.1,20,61.8,0.08,0.18,0.002,0.006,99.707,1113.684082
60.33174133,51.90129089,53.62307739,2.31652832,10.84401587,1.837719679,550.9407959,234.8822682,2.108905792,1.841892242,711.3393555,1.251844406,331.2670898,205.0658569,1174.654785,9.8,17.2,61.9,0.08,0.18,0.002,0.006,99.707,1113.613037
60.3453064,51.76533508,53.45651245,2.323951721,10.7606011,1.837719679,546.2578125,233.0369707,2.109218597,1.837335587,716.3981934,1.207416534,339.1381836,204.4653931,1175.230957,10.2,14,61.9,0.08,0.18,0.002,0.006,99.707,1114.015381
